source,target,weight
53,236,5.641
53,546,5.438
53,97,5.3539
53,69,5.3087
53,155,5.2971
53,695,5.238
53,409,5.2174
53,454,5.2037
53,709,5.1534
53,506,5.1382
53,1019,5.0796
53,182,4.9945
53,210,4.9913
53,827,4.93
53,400,4.8308
53,348,4.792
53,750,4.7658
186,232,15.3445
186,845,12.1594
186,1000,11.6238
186,268,11.3044
186,518,10.0313
186,808,8.546
186,819,8.3209
186,187,7.4807
186,396,7.292
186,243,7.0112
186,821,6.9837
186,207,6.7272
186,630,6.2759
186,1248,6.0494
186,646,5.9672
186,286,5.5566
186,410,5.5552
186,1258,5.4363
186,281,5.3485
186,583,5.1243
186,1233,5.0797
186,514,4.9058
186,434,4.7636
186,1221,4.689
186,360,4.5391
186,1207,4.2584
186,1002,4.2153
186,367,4.0645
186,415,3.9851
186,296,3.9215
186,377,3.9123
186,461,3.8552
1086,1157,2.0698
783,1053,4.4401
783,1113,3.7885
783,1055,2.9056
783,956,2.6516
783,993,2.4274
783,981,2.324
135,636,12.6042
135,579,9.8364
135,457,9.6669
135,223,9.5478
135,263,8.7214
135,649,8.4782
135,208,8.4304
135,145,8.0367
135,244,7.9992
135,393,7.0105
135,173,6.4668
135,345,6.4637
135,472,6.1558
135,162,6.0542
135,330,5.7145
135,809,5.1549
135,429,5.1271
135,149,4.8764
135,383,4.822
135,852,4.6471
135,1033,4.5219
135,166,4.5023
135,252,3.9718
135,720,3.8679
135,445,3.5811
135,667,3.5576
135,622,3.4919
135,544,3.469
135,699,3.4365
135,197,3.1477
135,242,3.1467
135,707,3.1356
135,596,3.0771
135,184,2.9508
135,616,2.9414
135,767,2.9089
135,455,2.843
135,617,2.8115
135,665,2.701
42,111,22.154
42,71,19.2879
42,473,17.5483
42,147,13.7458
42,207,13.5428
42,45,12.3224
42,946,11.5069
42,376,11.005
42,47,10.1032
42,451,9.8703
42,281,9.7539
42,62,9.6942
42,461,9.308
42,656,8.928
42,220,8.7402
42,750,8.7064
42,514,8.1698
42,236,8.0678
42,292,7.7319
42,936,7.6017
42,478,7.4507
42,63,7.3246
42,335,7.1532
42,437,6.9362
42,56,6.7777
42,790,6.7066
42,574,6.6414
42,192,6.443
42,68,6.4295
42,273,6.3088
42,138,6.2302
42,663,6.0883
42,286,6.0586
42,186,5.899
42,836,5.7798
42,534,5.7027
42,518,5.628
42,397,5.6132
42,606,5.5625
42,1146,5.347
215,310,5.2735
215,271,5.087
215,489,4.8865
215,257,4.7604
215,938,4.5532
215,768,4.5163
215,1047,4.4899
215,377,4.3982
215,367,4.3348
215,830,4.2461
215,499,4.1672
215,423,3.939
215,764,3.6622
215,322,3.6115
215,436,3.568
215,234,3.4986
215,482,3.4083
215,243,3.3985
215,278,3.3148
215,342,3.2707
215,631,3.1747
215,533,3.0517
215,392,3.016
215,490,3.0098
215,385,3.0019
215,858,2.9492
215,268,2.9396
215,461,2.939
215,331,2.9388
615,1087,3.8095
615,653,3.1618
615,770,2.8556
615,1105,2.852
615,699,2.7076
615,963,2.641
615,803,2.4931
615,752,2.3892
615,953,2.3816
615,1016,2.2601
615,1021,2.2103
615,631,2.207
615,1188,2.0199
615,1248,1.9562
615,1019,1.9387
615,1304,1.9122
197,270,14.8891
197,330,10.1768
197,431,7.3981
197,244,6.5829
197,984,6.5391
197,1063,5.8649
197,758,5.7637
197,288,5.5061
197,1255,5.2966
197,854,5.1339
197,787,5.061
197,625,4.9867
197,480,4.9548
197,596,4.8962
197,961,4.7679
197,731,4.6746
197,263,4.6233
197,383,4.3688
197,399,3.9401
197,635,3.865
197,648,3.8452
197,345,3.8084
197,482,3.6315
197,1157,3.5748
197,427,3.5708
197,685,3.5395
197,304,3.4999
197,672,3.4419
197,1315,3.4173
197,674,3.383
197,600,3.3646
197,697,3.3038
617,731,6.0034
617,1255,3.6975
617,811,3.0859
617,665,2.7621
617,771,2.6601
617,626,2.4765
617,1121,2.4252
617,681,2.4239
617,748,2.1332
617,797,1.9884
617,1033,1.9658
617,714,1.9278
617,713,1.8958
617,908,1.8908
617,636,1.8841
884,1191,1.9306
884,1080,1.8106
884,1316,1.7544
884,889,1.6769
884,1330,1.669
884,952,1.5588
493,804,11.3526
493,650,11.056
493,495,9.4564
493,848,8.6484
493,1361,8.2362
493,692,5.6743
493,578,5.0434
493,562,4.4269
493,550,4.2114
493,799,4.1304
493,577,4.0347
493,530,3.9682
493,672,3.7799
493,826,3.4676
493,1287,3.294
493,829,3.1553
493,722,3.1399
493,1340,3.1373
493,553,2.9801
493,664,2.9064
493,685,2.7657
493,544,2.604
493,863,2.5801
337,1187,5.6611
337,547,5.6028
337,366,4.5834
337,827,4.5669
337,764,4.5389
337,359,4.4373
337,569,4.2431
337,658,4.2292
337,549,4.0983
337,522,3.9869
337,714,3.9444
337,744,3.898
337,411,3.7959
337,770,3.7785
337,363,3.7193
337,381,3.7035
337,745,3.6889
337,347,3.4983
337,940,3.4909
337,423,3.4082
136,312,19.976
136,1036,14.2006
136,331,13.058
136,797,11.4473
136,479,10.5874
136,473,10.3333
136,1119,9.2098
136,310,8.9482
136,606,8.7165
136,752,8.6929
136,172,8.6879
136,458,8.6379
136,685,8.5154
136,143,7.8668
136,166,7.7515
136,173,7.6596
136,608,7.5142
136,973,7.4164
136,171,6.8987
136,730,6.7152
136,708,6.2403
136,445,6.2324
136,495,6.0243
136,1011,5.9505
136,532,5.8553
136,951,5.766
136,650,5.7153
136,541,5.5776
136,399,5.4849
136,342,5.4541
136,894,5.4038
136,165,5.3012
136,990,5.2963
393,599,5.4069
393,1010,5.3142
393,636,5.046
393,1234,5.0131
393,649,4.8321
393,579,4.4905
393,983,4.2014
393,665,3.9467
393,544,3.8962
393,429,3.4969
393,543,3.4915
393,504,3.3346
393,434,2.9005
393,1012,2.8885
393,762,2.8581
393,472,2.8312
393,1033,2.7097
393,699,2.6849
393,482,2.6729
393,421,2.6552
393,674,2.6385
393,591,2.5303
339,463,8.6922
339,1256,7.2024
339,608,6.6738
339,343,5.7284
339,819,5.1106
339,373,4.9032
339,1014,4.8986
339,547,4.6372
339,452,4.6036
339,1082,4.2916
339,926,4.1947
339,1209,4.0131
339,969,3.9708
339,1130,3.9081
339,595,3.7789
339,347,3.4914
339,593,3.4287
339,631,3.4167
339,1187,3.3797
339,770,3.3303
339,1073,3.2048
339,530,3.0454
1348,1353,2.6202
1135,1142,1.8111
1135,1251,1.7013
1135,1349,1.3706
622,636,7.8452
622,649,5.3097
622,809,4.0799
622,1235,3.8565
622,771,3.3495
622,1293,3.0292
622,702,2.7716
622,658,2.479
622,992,2.4647
622,665,2.4578
622,1157,2.1923
622,1372,2.1441
347,532,5.9883
347,359,5.4391
347,616,5.4126
347,381,5.0643
347,411,4.1889
347,659,3.8617
347,756,3.8045
347,1230,3.7027
347,829,3.548
347,580,3.4292
347,351,3.3038
347,773,3.2975
347,1110,3.1943
347,733,3.171
347,425,3.0733
347,427,2.9549
347,643,2.9513
347,1021,2.9141
1029,1323,2.162
1029,1329,1.7322
1029,1187,1.5892
1029,1253,1.5736
1029,1164,1.5697
207,386,13.5136
207,543,12.3777
207,288,10.5815
207,451,8.0239
207,498,7.9754
207,377,7.6618
207,397,7.5731
207,220,7.3819
207,711,7.3176
207,934,6.8914
207,821,6.8306
207,890,6.2422
207,514,6.1274
207,694,5.8608
207,391,5.5724
207,525,5.4275
207,697,5.3545
207,415,5.3055
207,281,5.0265
207,1241,5.0066
207,845,4.9562
207,646,4.832
207,396,4.8133
207,1096,4.6669
207,518,4.5495
207,437,4.5243
207,232,4.4283
207,1158,4.3693
508,628,11.2025
508,1126,4.1493
508,836,3.8699
508,1061,3.7597
508,582,3.5847
508,1324,3.5502
508,1343,3.5388
508,816,3.3822
508,909,3.1587
508,912,3.1382
508,808,3.0563
508,880,2.9801
476,623,7.6449
476,648,6.7942
476,1072,6.6447
476,579,5.6951
476,864,5.3588
476,1157,3.8998
476,504,3.7459
476,1086,3.743
476,636,3.5593
476,608,3.466
476,767,3.3192
476,863,3.0329
476,566,3.0154
476,836,2.7363
476,543,2.6374
476,747,2.2835
476,494,2.2217
476,631,2.0223
244,579,18.0433
244,636,17.781
244,1033,12.8429
244,263,12.4745
244,457,11.4526
244,809,11.0432
244,649,10.6198
244,622,10.4633
244,345,10.1239
244,330,7.6182
244,383,7.2959
244,472,6.8937
244,707,6.0167
244,667,5.8275
244,482,5.814
244,720,5.5643
244,1372,5.4604
244,252,5.1404
244,674,5.1145
244,635,5.1056
244,429,4.8522
244,839,4.3131
244,393,3.9848
244,771,3.9519
244,783,3.9098
244,665,3.8074
244,1097,3.7922
244,376,3.7727
244,983,3.4304
244,759,3.2357
244,573,3.1837
244,961,2.9737
244,662,2.8936
244,389,2.8476
440,975,3.598
440,443,3.5065
440,552,3.3977
440,533,3.3798
440,673,3.3274
440,487,3.2494
440,959,3.1784
440,650,3.1414
440,619,3.005
440,567,2.9514
440,1070,2.7612
440,824,2.6734
440,482,2.5798
440,913,2.5591
440,1244,2.5055
440,548,2.486
714,759,8.0551
714,832,5.2347
714,1098,4.5921
714,734,4.5078
714,969,3.9899
714,1022,2.679
714,797,2.5547
714,1061,2.4998
714,1180,2.4099
714,1047,2.3387
1263,1301,2.6462
1263,1336,1.9218
304,952,5.9168
304,863,5.1853
304,330,5.1638
304,377,5.13
304,443,5.1102
304,993,3.6134
304,1136,3.6002
304,471,3.2778
304,697,3.2361
304,667,2.8959
304,454,2.8331
304,858,2.5701
304,429,2.5643
304,770,2.5084
304,544,2.4782
304,616,2.4574
304,740,2.4114
304,672,2.4067
304,346,2.3205
304,805,2.2433
304,360,2.2274
304,808,2.2081
304,959,2.193
304,1012,2.1904
304,894,2.1702
304,853,2.1506
304,1144,2.1372
304,513,2.135
304,1073,2.1309
642,736,8.885
642,765,6.586
642,972,6.0489
642,901,5.1515
642,1270,4.5551
642,645,4.421
642,720,4.2553
642,1010,4.1124
642,1150,4.029
642,1173,3.9684
642,979,3.7737
642,1055,3.6932
642,651,3.1224
642,1058,3.1122
642,1158,3.0754
1016,1107,3.4146
1016,1327,3.3958
1016,1173,2.9
1016,1030,2.386
1016,1323,2.3618
1016,1297,2.2669
1016,1063,2.12
1016,1239,2.0718
1049,1157,2.6955
1049,1140,2.5224
1049,1146,1.7727
1049,1230,1.5857
857,1319,2.761
857,934,2.7166
857,955,2.6696
857,1157,2.6369
857,1017,2.5282
857,933,2.4127
263,809,10.4482
263,383,7.0569
263,445,6.2923
263,579,5.871
263,429,5.5107
263,1033,5.3051
263,636,5.139
263,622,5.1185
263,1372,4.3657
263,590,4.1275
263,345,4.0129
263,617,3.498
263,707,3.4303
263,504,3.2747
263,330,3.1132
263,608,3.1065
263,649,3.0327
263,665,3.0221
263,476,2.9822
263,720,2.9307
263,310,2.9167
263,772,2.8401
263,339,2.8282
263,544,2.8195
263,1251,2.634
263,1097,2.579
263,379,2.5302
263,393,2.5229
263,852,2.4587
258,732,11.1774
258,496,8.1262
258,371,5.0569
258,640,4.8683
258,764,4.2849
258,705,4.151
258,864,3.5501
258,345,3.4954
258,1221,3.0651
258,537,3.0523
258,298,3.0288
258,278,2.9917
258,976,2.8939
258,433,2.8008
258,825,2.7736
258,882,2.7619
258,267,2.7447
258,1025,2.7275
258,523,2.7094
258,405,2.636
258,293,2.6092
258,301,2.552
298,413,11.9884
298,531,10.0845
298,637,8.0035
298,442,5.4549
298,1216,5.144
298,663,4.878
298,357,4.6625
298,627,4.2181
298,894,4.1569
298,314,4.142
298,385,3.9383
298,470,3.7115
298,338,3.596
298,805,3.5843
298,828,3.4059
298,610,3.3442
298,653,3.3245
298,1346,3.2965
298,941,3.1513
298,394,2.9817
298,1133,2.9595
298,573,2.9551
1101,1125,2.8961
1101,1356,2.8341
1101,1227,2.5663
19,357,42.6184
19,359,27.9134
19,80,21.4063
19,93,21.2116
19,1006,19.4252
19,122,18.6857
19,133,17.6941
19,1061,17.5006
19,334,16.0174
19,1032,15.7864
19,381,15.7009
19,108,14.2647
19,150,12.9719
19,302,12.5299
19,268,12.4352
19,78,12.3491
19,972,12.2523
19,1155,11.6044
19,362,11.5256
19,247,11.1912
19,231,10.3088
19,115,9.6388
19,1318,9.2313
19,701,9.0055
19,229,8.9747
19,21,8.9153
19,885,8.8956
19,194,8.694
19,645,8.6773
19,508,8.2047
19,305,8.1357
19,253,7.8764
19,59,7.2079
19,341,7.1721
19,70,7.0337
19,966,6.6784
19,528,6.6524
19,527,6.6382
19,500,6.4562
19,507,6.4328
19,586,6.2851
19,234,6.2622
19,36,6.1987
19,582,6.175
19,1055,6.1255
19,625,6.1113
19,351,5.9785
19,81,5.9425
19,489,5.8397
43,304,26.581
43,330,12.1937
43,759,9.2194
43,109,8.8074
43,132,8.7288
43,76,7.7256
43,145,7.5324
43,124,7.2596
43,114,7.2514
43,118,6.9816
43,495,6.5291
43,182,6.241
43,1052,6.2236
43,225,6.1967
43,517,6.035
43,859,5.9114
43,1280,5.8791
43,497,5.4589
43,445,5.2283
43,443,5.2211
43,479,5.2018
43,75,5.113
43,458,5.1008
43,849,5.0624
43,544,4.9022
43,625,4.781
43,472,4.778
43,398,4.657
43,260,4.6061
43,377,4.5703
43,130,4.5103
43,1245,4.3863
43,431,4.3062
43,94,4.224
43,87,4.1732
43,397,4.1122
43,1300,4.1084
43,100,4.1022
43,328,4.1005
43,135,4.0556
43,202,4.047
43,162,3.9531
43,49,3.8887
43,243,3.8821
43,514,3.8792
43,880,3.8427
107,790,8.8115
107,187,7.9503
107,224,7.8663
107,626,7.7579
107,231,7.7371
107,234,7.4674
107,310,7.3617
107,280,7.2497
107,268,7.1456
107,186,6.9427
107,253,6.801
107,387,6.4854
107,214,6.3133
107,367,6.3102
107,506,6.2586
107,243,5.9168
107,912,5.9079
107,913,5.8375
107,985,5.8356
107,582,5.6787
107,508,5.6738
107,111,5.6701
107,606,5.4563
107,750,5.411
107,1227,5.3927
107,410,5.3783
107,715,5.2902
107,377,5.273
107,480,5.2119
107,286,5.2064
107,192,5.041
107,392,5.0235
107,612,4.9381
107,807,4.7093
107,661,4.6522
107,1180,4.6323
325,981,8.1676
325,568,6.7141
325,1087,6.7104
325,408,5.7212
325,376,5.5893
325,462,5.2242
325,470,5.0122
325,535,4.8511
325,419,4.2618
325,1208,4.2457
325,562,4.2342
325,335,3.8941
325,456,3.8829
325,623,3.7388
325,694,3.6198
325,548,3.6152
325,613,3.5321
325,1064,3.4327
325,664,3.4186
325,830,3.3187
325,748,3.2926
325,363,3.2771
325,505,3.2483
325,380,3.203
325,468,3.1912
325,481,3.0742
325,764,3.0697
325,696,2.9777
808,819,6.3614
808,845,4.6563
808,1150,3.7663
808,1053,3.6956
808,1343,3.4748
808,1030,3.4482
808,1002,3.2447
808,1248,3.1461
808,1063,3.1161
808,856,2.938
808,855,2.8223
808,1087,2.7683
808,1173,2.7599
90,767,11.0397
90,152,9.3745
90,115,9.1387
90,173,8.9349
90,457,7.1563
90,180,6.6693
90,764,6.4246
90,246,6.336
90,145,6.3023
90,399,6.2987
90,296,6.2946
90,367,5.7049
90,947,5.4406
90,551,5.3419
90,654,5.335
90,136,5.3307
90,479,5.2757
90,520,5.1518
90,107,5.1465
90,394,4.9051
90,306,4.8971
90,282,4.8249
90,437,4.7297
90,566,4.6988
90,166,4.5552
90,623,4.5385
90,1369,4.4766
90,214,4.4595
90,648,4.4311
90,684,4.3372
90,208,4.221
90,598,4.1108
90,445,4.1013
90,476,4.0133
90,319,3.9689
90,454,3.9296
90,210,3.9161
90,833,3.8875
90,558,3.7746
141,607,19.0779
141,710,11.639
141,837,11.2637
141,559,10.1577
141,239,8.9641
141,873,8.9477
141,976,8.4709
141,404,8.2505
141,190,7.8498
141,164,7.5562
141,1074,7.4419
141,436,7.3037
141,291,7.1442
141,258,7.093
141,1140,6.7496
141,859,6.7358
141,323,6.7332
141,176,6.4944
141,1133,6.4681
141,311,6.2197
141,440,5.7313
141,342,5.722
141,749,5.6765
141,766,5.4469
141,305,5.2392
141,690,5.131
141,201,4.9928
141,871,4.9922
141,597,4.9435
141,227,4.879
141,152,4.7486
141,314,4.7405
141,1203,4.7173
141,505,4.6553
141,756,4.6254
607,1020,9.6138
607,976,7.0566
607,833,5.7198
607,623,5.7151
607,830,4.9001
607,1133,4.8655
607,1269,4.8264
607,985,4.4417
607,875,4.4133
607,871,4.3372
607,1140,4.1392
413,637,5.4844
413,531,5.3695
413,419,5.1774
413,796,4.9564
413,547,4.9512
413,483,4.0911
413,871,3.962
413,470,3.8651
413,456,3.834
413,793,3.3549
413,1270,3.2576
413,987,3.2102
413,598,3.0673
413,1314,2.9975
413,436,2.8362
413,578,2.8183
413,828,2.814
413,522,2.7569
413,548,2.6307
413,752,2.6079
413,572,2.5993
413,663,2.559
413,569,2.5519
413,1326,2.5036
623,654,6.6299
623,1028,5.0388
623,982,4.9004
623,748,4.2575
623,673,4.1917
623,797,3.9754
623,1116,3.9686
623,833,3.7767
623,829,3.5727
623,752,3.2466
680,731,8.1801
680,1012,6.7387
680,787,5.9738
680,1062,5.135
680,991,4.9563
680,1017,4.7529
680,1284,3.7684
680,847,3.6331
680,685,3.3162
680,693,3.2611
680,766,2.8706
680,770,2.8446
680,961,2.7977
680,1255,2.5942
680,797,2.5597
680,852,2.3514
291,652,7.2931
291,352,7.2802
291,388,6.9285
291,332,6.7474
291,755,6.4105
291,456,6.2513
291,494,6.2014
291,428,6.1448
291,804,5.6231
291,363,5.6085
291,323,5.5199
291,507,5.3065
291,814,5.1555
291,413,5.1332
291,309,4.8788
291,396,4.6758
291,335,4.6695
291,367,4.6148
291,833,4.594
291,531,4.5301
291,521,4.4901
291,702,4.4303
291,975,4.3946
291,607,4.3793
291,819,4.3261
630,928,8.7736
630,1002,8.2163
630,660,6.4232
630,855,5.7886
630,676,3.6448
630,1233,3.6122
630,1051,3.5462
630,658,3.3444
630,835,3.2415
1062,1255,2.6091
1062,1366,2.0232
3,5,13.9354
3,125,12.6515
3,257,11.5923
3,420,11.1389
3,147,10.9874
3,300,10.7329
3,171,10.6756
3,12,9.5259
3,619,9.0299
3,41,8.5829
3,45,8.5491
3,143,7.973
3,142,7.7794
3,207,7.3886
3,411,7.3445
3,47,7.3357
3,191,7.3216
3,657,7.3143
3,128,7.2743
3,49,7.2027
3,623,7.14
3,192,7.0805
3,32,7.0803
3,352,7.0627
3,95,6.8395
3,228,6.7381
3,9,6.5569
3,33,6.5366
3,367,6.4485
3,674,6.4472
3,210,6.4365
3,386,6.405
3,144,6.1603
3,146,5.9395
3,172,5.9382
3,60,5.9113
3,807,5.8056
3,200,5.7946
3,344,5.7916
3,1105,5.7912
3,361,5.7398
3,91,5.7262
3,387,5.6086
3,220,5.602
3,454,5.5327
3,633,5.4207
3,427,5.3294
3,42,5.2822
3,624,5.1963
3,435,5.1962
301,677,11.9488
301,353,11.8407
301,822,9.1941
301,794,7.9876
301,421,7.9621
301,657,7.1668
301,591,7.1631
301,574,7.0682
301,607,6.8679
301,464,6.4507
301,559,6.0743
301,586,6.072
301,409,5.6644
301,535,5.0536
301,542,4.9382
301,432,4.8695
301,528,4.5789
301,983,4.0415
301,362,4.0117
301,950,3.8566
301,424,3.8564
301,592,3.8111
301,746,3.7959
301,491,3.7146
301,394,3.6937
301,1344,3.6384
301,333,3.482
301,1005,3.4031
301,1164,3.2408
301,403,3.214
301,768,3.1562
301,322,3.0362
95,342,18.8659
95,607,15.4587
95,684,14.1466
95,824,14.0209
95,143,10.9042
95,265,9.3994
95,492,9.2013
95,163,8.9131
95,115,8.8397
95,117,8.4564
95,378,8.446
95,121,8.3714
95,520,8.2848
95,1184,8.2659
95,1020,7.9089
95,725,7.6389
95,110,7.4487
95,220,7.39
95,126,7.202
95,102,7.1071
95,256,7.0622
95,136,7.0121
95,833,6.8728
95,755,6.8291
95,623,6.8057
95,560,6.7144
95,564,6.6008
95,141,6.5227
95,171,6.4066
95,165,6.3414
95,471,6.2762
95,1369,6.0735
95,985,5.9513
95,1026,5.899
95,382,5.8325
95,454,5.7451
95,748,5.5472
95,488,5.4802
598,643,6.8366
598,607,5.7025
598,1020,5.4828
598,987,4.7813
598,732,4.5514
598,956,4.3676
598,965,4.2462
598,715,4.0726
598,1314,3.5913
598,637,3.3493
598,619,3.1257
598,1165,3.0643
598,700,3.0587
598,1104,2.9274
525,534,6.1482
525,607,4.5736
525,638,4.5559
525,815,4.4629
525,614,3.9151
525,609,3.7684
525,1158,3.3235
525,880,3.2446
525,979,2.9089
525,1030,2.8638
525,854,2.8414
525,1090,2.6424
525,945,2.6185
525,1132,2.5771
525,679,2.445
187,243,9.8725
187,456,9.0419
187,232,8.2678
187,240,7.7383
187,312,6.9992
187,342,6.5046
187,1238,5.7678
187,229,4.9228
187,268,4.7167
187,369,4.5252
187,748,4.4398
187,643,4.4102
187,193,4.2954
187,626,4.2636
187,603,4.0662
187,855,4.0228
187,331,3.9891
187,561,3.8472
187,265,3.699
187,253,3.6806
187,808,3.6574
187,492,3.6521
187,768,3.5851
187,267,3.5261
187,212,3.4694
187,514,3.4526
187,827,3.4158
658,1002,4.5516
658,663,3.2182
658,727,3.0196
658,891,2.9617
658,1158,2.8193
658,1030,2.5403
658,1216,2.4463
658,808,2.3406
539,666,6.1756
539,582,5.8896
539,782,5.7832
539,827,4.2472
539,724,3.1936
539,567,3.1915
539,796,3.0984
539,1122,3.0977
539,875,3.0357
539,681,2.8538
539,857,2.7401
539,737,2.7078
1175,1326,3.1712
1175,1236,2.4808
1175,1218,2.3205
1175,1253,1.7185
312,1119,10.1084
312,1153,8.8217
312,1036,8.4116
312,331,8.2645
312,1046,7.6478
312,606,7.3579
312,352,7.1747
312,1332,7.0353
312,707,6.6158
312,487,6.3281
312,574,6.3198
312,752,5.595
312,919,5.5917
312,797,5.3783
312,479,5.2758
312,428,5.2753
312,685,5.0719
312,1330,5.0391
312,328,5.0244
312,608,4.6335
312,793,4.4105
312,473,4.3993
312,1040,3.9262
312,399,3.9035
312,339,3.8765
312,816,3.8507
5,312,17.8531
5,136,15.6167
5,257,15.2295
5,110,14.5889
5,166,14.3885
5,623,13.8093
5,171,13.2988
5,399,12.8182
5,210,11.9261
5,833,11.9007
5,363,11.6502
5,22,11.618
5,200,11.5167
5,6,10.8264
5,487,10.7861
5,752,10.6898
5,41,10.6527
5,237,10.6475
5,9,10.6422
5,265,10.5857
5,819,10.3622
5,672,10.2899
5,331,10.2347
5,79,10.0578
5,56,9.7356
5,68,9.6258
5,144,9.592
5,39,9.5623
5,479,9.4657
5,33,9.3544
5,427,9.2691
5,12,9.1907
5,770,9.1486
5,278,9.09
5,310,9.0529
5,1036,9.05
5,27,8.8773
5,361,8.8211
5,147,8.5128
5,260,8.4677
5,148,8.3924
5,926,8.342
5,34,8.021
5,454,8.0121
5,143,7.9923
5,339,7.9056
5,517,7.8829
5,429,7.7778
780,858,5.3858
780,832,5.1712
780,850,4.0334
780,796,3.6496
807,846,7.4993
807,840,5.5064
807,836,4.6208
807,1237,3.7129
807,903,3.4808
807,832,3.0329
985,1183,2.3021
161,396,12.9294
161,242,10.8737
161,377,9.6558
161,736,8.7221
161,633,8.4362
161,268,8.0443
161,315,8.0285
161,467,7.8155
161,243,7.8026
161,588,7.6379
161,389,7.627
161,972,7.3833
161,1150,7.2094
161,808,7.0344
161,753,6.5501
161,172,6.3937
161,1053,6.3706
161,441,6.1531
161,754,6.0937
161,420,6.0376
161,369,5.9534
161,1189,5.8057
161,819,5.3769
161,411,5.1506
161,1030,5.1086
161,186,5.0944
161,795,4.9814
161,313,4.9675
161,1135,4.9586
161,609,4.8964
161,642,4.8403
161,426,4.838
161,679,4.7829
161,330,4.6815
367,583,8.891
367,814,7.894
367,764,7.3321
367,378,6.389
367,807,6.351
367,832,6.2297
367,377,5.9864
367,602,5.9409
367,959,5.7873
367,411,5.1101
367,391,4.9048
367,427,4.7852
367,584,4.4005
367,386,4.263
367,543,4.1671
367,550,4.1069
367,489,3.8401
367,392,3.8202
367,492,3.7849
367,398,3.6036
367,1177,3.5825
378,600,4.8187
378,607,4.4448
378,634,4.3486
378,833,4.1264
378,433,4.0429
378,623,3.7896
378,631,3.7434
378,605,3.6899
378,661,3.629
378,487,3.5369
378,382,3.476
378,807,3.4092
378,1189,3.3945
378,657,3.338
378,489,3.3177
378,938,3.2798
378,531,3.246
378,722,3.1118
378,857,3.0225
378,832,2.9738
378,420,2.8601
378,1082,2.8426
378,1184,2.8324
378,590,2.8107
378,633,2.7946
568,607,5.5754
568,795,3.6209
568,1251,3.5756
568,1087,3.1048
568,633,3.0537
568,742,2.7527
568,642,2.5696
568,736,2.4917
568,842,2.4503
568,753,2.3585
568,1147,2.3482
568,802,2.3449
568,1190,2.2671
568,1352,2.1775
568,777,2.1364
568,956,1.8395
568,1380,1.8177
568,1128,1.7431
1090,1228,1.7274
125,309,15.8739
125,237,12.9301
125,420,11.6441
125,499,10.242
125,300,10.2323
125,280,9.1299
125,191,9.0761
125,128,9.0236
125,172,8.8439
125,441,7.8698
125,634,7.8307
125,274,7.2244
125,193,6.7542
125,143,6.6899
125,243,6.6689
125,673,6.5151
125,439,6.2883
125,163,5.9618
125,242,5.6219
125,619,5.5716
125,210,5.3405
125,150,5.2506
125,542,5.0941
125,257,5.0478
125,343,4.9956
125,151,4.9893
125,600,4.9486
125,430,4.9182
125,676,4.8845
125,200,4.8298
125,198,4.8156
125,588,4.7449
125,498,4.6982
125,129,4.646
125,800,4.6235
125,715,4.578
125,754,4.5398
125,1030,4.5162
794,857,4.8408
794,822,3.1701
794,1305,3.1498
794,993,3.0496
794,855,2.9054
794,973,2.363
794,1255,2.2463
967,1311,2.0572
967,1118,1.526
967,1028,1.5207
426,1189,8.8433
426,512,7.8981
426,517,6.9441
426,607,6.4674
426,815,5.2979
426,1221,5.0977
426,631,4.9329
426,635,4.7145
426,855,4.5127
426,856,4.4228
426,880,4.3682
426,484,3.7405
426,699,3.6118
426,679,3.4596
426,609,3.3729
426,930,3.3285
426,793,3.3108
426,434,3.2296
426,872,3.171
426,467,3.171
426,1030,3.1407
426,830,3.0992
265,342,9.9699
265,454,8.3535
265,312,7.2844
265,824,6.4446
265,819,5.7555
265,336,5.6009
265,760,5.597
265,444,4.6245
265,361,4.4347
265,269,4.3095
265,331,4.2147
265,520,3.806
265,1184,3.6007
265,487,3.5337
265,419,3.358
265,337,3.2879
265,607,3.2311
265,324,3.2232
265,471,3.2004
265,510,3.1987
265,1330,3.1552
265,730,3.1506
265,605,3.117
265,1038,3.092
797,1042,3.5077
797,843,3.2937
797,1062,3.2598
797,1047,3.0916
797,913,2.9523
797,1036,2.8127
797,1217,2.8018
238,405,23.7952
238,293,12.8726
238,262,12.7591
238,348,12.2436
238,732,10.3792
238,960,10.2691
238,275,9.7098
238,496,9.5466
238,449,9.3712
238,356,9.2788
238,316,9.0898
238,612,8.498
238,577,8.1963
238,314,7.4422
238,745,6.4828
